STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,nace_r2,Statistical classification of economic activities in the European Community (NACE Rev. 2),na_item,National accounts indicator (ESA 2010),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",IS,Iceland,2022,,8.04,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",IS,Iceland,2023,,5.05,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",IS,Iceland,2024,,0.46,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",IT,Italy,2020,,-7.38,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",IT,Italy,2021,,8.03,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",IT,Italy,2022,,4.41,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",IT,Italy,2023,,0.65,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",IT,Italy,2024,,0.49,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",LT,Lithuania,2020,,0.04,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",LT,Lithuania,2021,,5.70,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",LT,Lithuania,2022,,2.26,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",LT,Lithuania,2023,,0.31,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",LT,Lithuania,2024,,2.50,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",LU,Luxembourg,2020,,-0.80,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",LU,Luxembourg,2021,,6.59,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",LU,Luxembourg,2022,,-1.35,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",LU,Luxembourg,2023,,-0.57,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",LU,Luxembourg,2024,,0.88,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",LV,Latvia,2020,,-3.02,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",LV,Latvia,2021,,6.34,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",LV,Latvia,2022,,1.38,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",LV,Latvia,2023,,3.44,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",LV,Latvia,2024,,-0.50,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",ME,Montenegro,2020,,-11.67,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",ME,Montenegro,2021,,10.97,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",ME,Montenegro,2022,,5.09,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",ME,Montenegro,2023,,4.62,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",ME,Montenegro,2024,,1.37,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",MK,North Macedonia,2020,,-3.74,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",MK,North Macedonia,2021,,3.52,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",MK,North Macedonia,2022,,2.48,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",MK,North Macedonia,2023,,2.01,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",MK,North Macedonia,2024,,2.27,,e,estimated,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",MT,Malta,2020,,-0.22,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",MT,Malta,2021,,12.07,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",MT,Malta,2022,,5.53,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",MT,Malta,2023,,4.98,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",MT,Malta,2024,,3.28,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",NL,Netherlands,2020,,-3.59,,d,definition differs (see metadata),,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",NL,Netherlands,2021,,5.95,,d,definition differs (see metadata),,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",NL,Netherlands,2022,,5.04,,d,definition differs (see metadata),,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",NL,Netherlands,2023,,-0.50,,d,definition differs (see metadata),,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",NL,Netherlands,2024,,0.99,,d,definition differs (see metadata),,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",NO,Norway,2020,,-1.10,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",NO,Norway,2021,,3.37,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",NO,Norway,2022,,3.23,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",NO,Norway,2023,,0.24,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",NO,Norway,2024,,15.67,,d,definition differs (see metadata),,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",PL,Poland,2020,,-1.81,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",PL,Poland,2021,,5.85,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",PL,Poland,2022,,4.76,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",PL,Poland,2023,,1.16,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",PL,Poland,2024,,2.00,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",PT,Portugal,2020,,-6.63,,d,definition differs (see metadata),,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",PT,Portugal,2021,,4.63,,d,definition differs (see metadata),,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",PT,Portugal,2022,,5.98,,d,definition differs (see metadata),,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",PT,Portugal,2023,,2.35,,d,definition differs (see metadata),,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",PT,Portugal,2024,,1.49,,d,definition differs (see metadata),,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",RO,Romania,2020,,-3.18,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",RO,Romania,2021,,4.67,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",RO,Romania,2022,,2.82,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",RO,Romania,2023,,1.95,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",RO,Romania,2024,,0.07,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",RS,Serbia,2020,,-0.42,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",RS,Serbia,2021,,6.62,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",RS,Serbia,2022,,2.11,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",RS,Serbia,2023,,4.10,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",RS,Serbia,2024,,3.30,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",SE,Sweden,2020,,-2.01,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",SE,Sweden,2021,,4.76,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",SE,Sweden,2022,,1.28,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",SE,Sweden,2023,,0.29,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",SE,Sweden,2024,,0.95,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",SI,Slovenia,2020,,-2.66,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",SI,Slovenia,2021,,6.72,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",SI,Slovenia,2022,,2.31,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",SI,Slovenia,2023,,2.23,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",SI,Slovenia,2024,,1.47,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",SK,Slovakia,2020,,-2.12,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",SK,Slovakia,2021,,4.59,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",SK,Slovakia,2022,,0.08,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",SK,Slovakia,2023,,3.90,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",SK,Slovakia,2024,,1.19,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",UA,Ukraine,2020,,-2.91,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",UA,Ukraine,2021,,3.70,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",UA,Ukraine,2022,,-23.48,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",UA,Ukraine,2023,,4.80,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",XK,Kosovo*,2020,,-2.92,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",XK,Kosovo*,2021,,6.43,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",XK,Kosovo*,2022,,4.18,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",XK,Kosovo*,2023,,2.85,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",TOTAL,Total - all NACE activities,B1G,"Value added, gross",XK,Kosovo*,2024,,2.27,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",AL,Albania,2020,,11773.5,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",AL,Albania,2021,,13033.8,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",AL,Albania,2022,,15594.3,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",AL,Albania,2023,,18927.2,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",AL,Albania,2024,,21636.3,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",AT,Austria,2020,,340529.9,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",AT,Austria,2021,,362537.3,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",AT,Austria,2022,,401372.2,,,,,
